IDEmpresa,Variable,ProbabilidadEmision
145,NO2,0.7333333333333333
145,NOX,0.7333333333333333
145,PM10,0.8666666666666667
145,PM2.5,0.8666666666666667
145,SO2,0.7999999999999999
146,CO,0.4444444444444444
146,NO,0.7111111111111111
146,NO2,0.7777777777777778
146,NOX,0.8222222222222223
146,PM10,0.5777777777777778
146,PM2.5,0.5777777777777778
146,SO2,0.3777777777777778
147,CO,0.6444444444444445
147,NO,0.6444444444444445
147,NO2,0.6444444444444445
147,NOX,0.6888888888888889
147,PM10,0.8
147,PM2.5,0.8
147,SO2,0.7111111111111111
148,CO,0.5777777777777778
148,NO,0.7111111111111111
148,NO2,0.7111111111111111
148,NOX,0.7555555555555555
148,PM10,0.8
148,PM2.5,0.8
148,SO2,0.5111111111111111
149,CO,0.6444444444444445
149,NO,0.6444444444444445
149,NO2,0.6444444444444445
149,NOX,0.6888888888888889
149,PM10,0.8
149,PM2.5,0.8
149,SO2,0.7111111111111111
150,CO,0.5777777777777778
150,NO,0.7111111111111111
150,NO2,0.7111111111111111
150,NOX,0.7555555555555555
150,PM10,0.8
150,PM2.5,0.8
150,SO2,0.5111111111111111
151,CO,0.5777777777777778
151,NO,0.7777777777777778
151,NO2,0.7111111111111111
151,NOX,0.7555555555555555
151,PM10,0.8444444444444444
151,PM2.5,0.8444444444444444
151,SO2,0.7777777777777778
152,CO,0.6444444444444445
152,NO,0.6444444444444445
152,NO2,0.6444444444444445
152,NOX,0.6888888888888889
152,PM10,0.8
152,PM2.5,0.8
152,SO2,0.7111111111111111
153,CO,0.4444444444444444
153,NO,0.7111111111111111
153,NO2,0.7777777777777778
153,NOX,0.8222222222222223
153,PM10,0.5777777777777778
153,PM2.5,0.5777777777777778
153,SO2,0.3777777777777778
154,CO,0.6444444444444445
154,NO,0.6444444444444445
154,NO2,0.6444444444444445
154,NOX,0.6888888888888889
154,PM10,0.8
154,PM2.5,0.8
154,SO2,0.7111111111111111
155,CO,0.5777777777777778
155,NO,0.7111111111111111
155,NO2,0.7111111111111111
155,NOX,0.7555555555555555
155,PM10,0.8
155,PM2.5,0.8
155,SO2,0.5111111111111111
156,CO,0.5777777777777778
156,NO,0.7111111111111111
156,NO2,0.7111111111111111
156,NOX,0.7555555555555555
156,PM10,0.8
156,PM2.5,0.8
156,SO2,0.5111111111111111
157,CO,0.6444444444444445
157,NO,0.6444444444444445
157,NO2,0.6444444444444445
157,NOX,0.6888888888888889
157,PM10,0.8
157,PM2.5,0.8
157,SO2,0.7111111111111111
158,CO,0.6444444444444445
158,NO,0.6444444444444445
158,NO2,0.6444444444444445
158,NOX,0.6888888888888889
158,PM10,0.8
158,PM2.5,0.8
158,SO2,0.7111111111111111
159,CO,0.6444444444444445
159,NO,0.6444444444444445
159,NO2,0.6444444444444445
159,NOX,0.6888888888888889
159,PM10,0.8
159,PM2.5,0.8
159,SO2,0.7111111111111111
160,CO,0.6444444444444445
160,NO,0.6444444444444445
160,NO2,0.6444444444444445
160,NOX,0.6888888888888889
160,PM10,0.8
160,PM2.5,0.8
160,SO2,0.7111111111111111
161,CO,0.6000000000000001
161,NO,0.8888888888888888
161,NO2,0.8888888888888888
161,NOX,0.9333333333333333
161,PM10,0.8
161,PM2.5,0.8
161,SO2,0.9555555555555555
162,CO,0.6444444444444445
162,NO,0.6444444444444445
162,NO2,0.6444444444444445
162,NOX,0.6888888888888889
162,PM10,0.8
162,PM2.5,0.8
162,SO2,0.7111111111111111
164,CO,0.6444444444444445
164,NO,0.6444444444444445
164,NO2,0.6444444444444445
164,NOX,0.6888888888888889
164,PM10,0.8
164,PM2.5,0.8
164,SO2,0.7111111111111111
165,CO,0.6444444444444445
165,NO,0.6444444444444445
165,NO2,0.6444444444444445
165,NOX,0.6888888888888889
165,PM10,0.8
165,PM2.5,0.8
165,SO2,0.7111111111111111
166,CO,0.4444444444444444
166,NO,0.7111111111111111
166,NO2,0.7777777777777778
166,NOX,0.8222222222222223
166,PM10,0.5777777777777778
166,PM2.5,0.5777777777777778
166,SO2,0.3777777777777778
167,CO,0.6444444444444445
167,NO,0.6444444444444445
167,NO2,0.6444444444444445
167,NOX,0.6888888888888889
167,PM10,0.8
167,PM2.5,0.8
167,SO2,0.7111111111111111
170,CO,0.5555555555555556
170,NO,0.7555555555555555
170,NO2,0.7555555555555555
170,NOX,0.8
170,PM10,0.6666666666666666
170,PM2.5,0.6666666666666666
170,SO2,0.8222222222222222
171,CO,0.37777777777777777
171,NO,0.37777777777777777
171,NO2,0.37777777777777777
171,NOX,0.37777777777777777
171,PM10,0.7333333333333334
171,PM2.5,0.6000000000000001
171,SO2,0.4444444444444444
172,CO,0.5777777777777778
172,NO,0.7111111111111111
172,NO2,0.7111111111111111
172,NOX,0.7555555555555555
172,PM10,0.8
172,PM2.5,0.8
172,SO2,0.5111111111111111
173,CO,0.5555555555555556
173,NO,0.7555555555555555
173,NO2,0.7555555555555555
173,NOX,0.8
173,PM10,0.6666666666666666
173,PM2.5,0.6666666666666666
173,SO2,0.8222222222222222
174,CO,0.6444444444444445
174,NO,0.6444444444444445
174,NO2,0.6444444444444445
174,NOX,0.6888888888888889
174,PM10,0.8
174,PM2.5,0.8
174,SO2,0.7111111111111111
175,CO,0.48888888888888893
175,NO,0.6222222222222222
175,NO2,0.6222222222222222
175,NOX,0.6666666666666666
175,PM10,0.6666666666666666
175,PM2.5,0.6666666666666666
175,SO2,0.4222222222222222
176,CO,0.6444444444444445
176,NO,0.6444444444444445
176,NO2,0.6444444444444445
176,NOX,0.6888888888888889
176,PM10,0.8
176,PM2.5,0.8
176,SO2,0.7111111111111111
177,CO,0.48888888888888893
177,NO,0.6222222222222222
177,NO2,0.6222222222222222
177,NOX,0.6666666666666666
177,PM10,0.6666666666666666
177,PM2.5,0.6666666666666666
177,SO2,0.4222222222222222
178,CO,0.6444444444444445
178,NO,0.6444444444444445
178,NO2,0.6444444444444445
178,NOX,0.6888888888888889
178,PM10,0.8
178,PM2.5,0.8
178,SO2,0.7111111111111111
179,CO,0.6444444444444445
179,NO,0.6444444444444445
179,NO2,0.6444444444444445
179,NOX,0.6888888888888889
179,PM10,0.8
179,PM2.5,0.8
179,SO2,0.7111111111111111
180,CO,0.2666666666666667
180,NO,0.2666666666666667
180,NO2,0.2666666666666667
180,NOX,0.3111111111111111
180,PM10,0.4222222222222222
180,PM2.5,0.35555555555555557
180,SO2,0.3111111111111111
181,CO,0.35555555555555557
181,NO,0.6222222222222222
181,NO2,0.6888888888888889
181,NOX,0.7333333333333334
181,PM10,0.4444444444444444
181,PM2.5,0.4444444444444444
181,SO2,0.2888888888888889
182,CO,0.2666666666666667
182,NO,0.2666666666666667
182,NO2,0.2666666666666667
182,NOX,0.3111111111111111
182,PM10,0.4222222222222222
182,PM2.5,0.35555555555555557
182,SO2,0.3111111111111111
183,CO,0.044444444444444446
183,NO,0.1111111111111111
183,NO2,0.1111111111111111
183,NOX,0.1111111111111111
183,PM10,0.8666666666666667
183,PM2.5,0.6888888888888889
183,SO2,0.1111111111111111
184,CO,0.5333333333333334
184,NO,0.7111111111111111
184,NO2,0.7111111111111111
184,NOX,0.7555555555555555
184,PM10,0.8
184,PM2.5,0.7333333333333334
184,SO2,0.4666666666666667
185,CO,0.6444444444444445
185,NO,0.6444444444444445
185,NO2,0.6444444444444445
185,NOX,0.6888888888888889
185,PM10,0.8
185,PM2.5,0.8
185,SO2,0.7111111111111111
186,CO,0.3111111111111111
186,NO,0.3777777777777778
186,NO2,0.3777777777777778
186,NOX,0.4222222222222223
186,PM10,0.9333333333333333
186,PM2.5,0.8888888888888888
186,SO2,0.3777777777777778
187,CO,0.48888888888888893
187,NO,0.6222222222222222
187,NO2,0.6222222222222222
187,NOX,0.6666666666666666
187,PM10,0.6666666666666666
187,PM2.5,0.6666666666666666
187,SO2,0.4222222222222222
188,CO,0.3111111111111111
188,NO,0.3777777777777778
188,NO2,0.3777777777777778
188,NOX,0.4222222222222223
188,PM10,0.9333333333333333
188,PM2.5,0.8888888888888888
188,SO2,0.3777777777777778
189,CO,0.6444444444444445
189,NO,0.6444444444444445
189,NO2,0.6444444444444445
189,NOX,0.6888888888888889
189,PM10,0.8
189,PM2.5,0.8
189,SO2,0.7111111111111111
190,CO,0.6444444444444445
190,NO,0.6444444444444445
190,NO2,0.6444444444444445
190,NOX,0.6888888888888889
190,PM10,0.8
190,PM2.5,0.8
190,SO2,0.7111111111111111
191,CO,0.8444444444444444
191,NO,0.5777777777777778
191,NO2,0.5777777777777778
191,NOX,0.6222222222222222
191,PM10,0.8888888888888888
191,PM2.5,0.8888888888888888
191,SO2,0.4444444444444444
192,CO,0.6444444444444445
192,NO,0.6444444444444445
192,NO2,0.6444444444444445
192,NOX,0.6888888888888889
192,PM10,0.8
192,PM2.5,0.8
192,SO2,0.7111111111111111
193,CO,0.6444444444444445
193,NO,0.6444444444444445
193,NO2,0.6444444444444445
193,NOX,0.6888888888888889
193,PM10,0.8
193,PM2.5,0.8
193,SO2,0.7111111111111111
194,CO,0.6444444444444445
194,NO,0.6444444444444445
194,NO2,0.6444444444444445
194,NOX,0.6888888888888889
194,PM10,0.8
194,PM2.5,0.8
194,SO2,0.7111111111111111
195,CO,0.6444444444444445
195,NO,0.6444444444444445
195,NO2,0.6444444444444445
195,NOX,0.6888888888888889
195,PM10,0.8
195,PM2.5,0.8
195,SO2,0.7111111111111111
196,CO,0.5777777777777778
196,NO,0.7111111111111111
196,NO2,0.7111111111111111
196,NOX,0.7555555555555555
196,PM10,0.8
196,PM2.5,0.8
196,SO2,0.6444444444444445
197,CO,0.5777777777777778
197,NO,0.7111111111111111
197,NO2,0.7111111111111111
197,NOX,0.7555555555555555
197,PM10,0.8
197,PM2.5,0.8
197,SO2,0.6444444444444445
198,CO,0.6444444444444445
198,NO,0.6444444444444445
198,NO2,0.6444444444444445
198,NOX,0.6888888888888889
198,PM10,0.8
198,PM2.5,0.8
198,SO2,0.7111111111111111
199,CO,0.6444444444444445
199,NO,0.6444444444444445
199,NO2,0.6444444444444445
199,NOX,0.6888888888888889
199,PM10,0.8
199,PM2.5,0.8
199,SO2,0.7111111111111111
200,CO,0.5777777777777778
200,NO,0.7111111111111111
200,NO2,0.7111111111111111
200,NOX,0.7555555555555555
200,PM10,0.8
200,PM2.5,0.8
200,SO2,0.7111111111111111
202,CO,0.6444444444444445
202,NO,0.6444444444444445
202,NO2,0.6444444444444445
202,NOX,0.6888888888888889
202,PM10,0.8
202,PM2.5,0.8
202,SO2,0.7111111111111111
203,CO,0.37777777777777777
203,NO,0.5777777777777778
203,NO2,0.5777777777777778
203,NOX,0.5777777777777778
203,PM10,0.7333333333333334
203,PM2.5,0.6000000000000001
203,SO2,0.6444444444444444
204,CO,0.6444444444444445
204,NO,0.6444444444444445
204,NO2,0.6444444444444445
204,NOX,0.6888888888888889
204,PM10,0.8
204,PM2.5,0.8
204,SO2,0.7111111111111111
205,CO,0.4444444444444444
205,NO,0.7111111111111111
205,NO2,0.7777777777777778
205,NOX,0.8222222222222223
205,PM10,0.5777777777777778
205,PM2.5,0.5777777777777778
205,SO2,0.3777777777777778
206,CO,0.6444444444444445
206,NO,0.6444444444444445
206,NO2,0.6444444444444445
206,NOX,0.6888888888888889
206,PM10,0.8
206,PM2.5,0.8
206,SO2,0.7111111111111111
207,CO,0.4444444444444444
207,NO,0.7111111111111111
207,NO2,0.7777777777777778
207,NOX,0.8222222222222223
207,PM10,0.5777777777777778
207,PM2.5,0.5777777777777778
207,SO2,0.3777777777777778
208,CO,0.5777777777777778
208,NO,0.7111111111111111
208,NO2,0.7111111111111111
208,NOX,0.7555555555555555
208,PM10,0.8
208,PM2.5,0.8
208,SO2,0.5111111111111111
209,CO,0.6444444444444445
209,NO,0.6444444444444445
209,NO2,0.6444444444444445
209,NOX,0.6888888888888889
209,PM10,0.8
209,PM2.5,0.8
209,SO2,0.7111111111111111
210,CO,0.6000000000000001
210,NO,0.6888888888888889
210,NO2,0.6888888888888889
210,NOX,0.7333333333333333
210,PM10,0.8
210,PM2.5,0.8
210,SO2,0.7555555555555555
211,CO,0.6444444444444445
211,NO,0.6444444444444445
211,NO2,0.6444444444444445
211,NOX,0.6888888888888889
211,PM10,0.8
211,PM2.5,0.8
211,SO2,0.7111111111111111
212,CO,0.2666666666666667
212,NO,0.4222222222222223
212,NO2,0.4222222222222223
212,NOX,0.4666666666666667
212,PM10,0.9333333333333333
212,PM2.5,0.8888888888888888
212,SO2,0.4222222222222223
213,CO,0.6000000000000001
213,NO,0.6000000000000001
213,NO2,0.6000000000000001
213,NOX,0.6444444444444445
213,PM10,0.6666666666666666
213,PM2.5,0.6666666666666666
213,SO2,0.6222222222222222
214,CO,0.6888888888888889
214,NO,0.7333333333333333
214,NO2,0.7333333333333333
214,NOX,0.7333333333333333
214,PM10,0.8666666666666667
214,PM2.5,0.8666666666666667
214,SO2,0.7999999999999999
215,CO,0.6444444444444445
215,NO,0.6444444444444445
215,NO2,0.6444444444444445
215,NOX,0.6888888888888889
215,PM10,0.8
215,PM2.5,0.8
215,SO2,0.7111111111111111
216,CO,0.6444444444444445
216,NO,0.6444444444444445
216,NO2,0.6444444444444445
216,NOX,0.6888888888888889
216,PM10,0.8
216,PM2.5,0.8
216,SO2,0.7111111111111111
217,CO,0.6444444444444445
217,NO,0.6444444444444445
217,NO2,0.6444444444444445
217,NOX,0.6888888888888889
217,PM10,0.8
217,PM2.5,0.8
217,SO2,0.7111111111111111
218,CO,0.6444444444444445
218,NO,0.6444444444444445
218,NO2,0.6444444444444445
218,NOX,0.6888888888888889
218,PM10,0.8
218,PM2.5,0.8
218,SO2,0.7111111111111111
219,CO,0.6444444444444445
219,NO,0.6444444444444445
219,NO2,0.6444444444444445
219,NOX,0.6888888888888889
219,PM10,0.8
219,PM2.5,0.8
219,SO2,0.7111111111111111
220,CO,0.6444444444444445
220,NO,0.6444444444444445
220,NO2,0.6444444444444445
220,NOX,0.6888888888888889
220,PM10,0.8
220,PM2.5,0.8
220,SO2,0.7111111111111111
221,CO,0.17777777777777778
221,NO,0.24444444444444446
221,NO2,0.20000000000000004
221,NOX,0.2888888888888889
221,PM10,0.7333333333333333
221,PM2.5,0.6888888888888889
221,SO2,0.24444444444444446
222,CO,0.2666666666666667
222,NO,0.2666666666666667
222,NO2,0.2666666666666667
222,NOX,0.3111111111111111
222,PM10,0.4222222222222222
222,PM2.5,0.35555555555555557
222,SO2,0.3111111111111111
223,CO,0.6000000000000001
223,NO,0.6888888888888889
223,NO2,0.6888888888888889
223,NOX,0.7333333333333333
223,PM10,0.8
223,PM2.5,0.8
223,SO2,0.7555555555555555
224,CO,0.2666666666666667
224,NO,0.2666666666666667
224,NO2,0.2666666666666667
224,NOX,0.3111111111111111
224,PM10,0.4222222222222222
224,PM2.5,0.35555555555555557
224,SO2,0.3111111111111111
225,CO,0.2666666666666667
225,NO,0.2666666666666667
225,NO2,0.2666666666666667
225,NOX,0.3111111111111111
225,PM10,0.4222222222222222
225,PM2.5,0.35555555555555557
225,SO2,0.3111111111111111
226,CO,0.2666666666666667
226,NO,0.2666666666666667
226,NO2,0.2666666666666667
226,NOX,0.3111111111111111
226,PM10,0.4222222222222222
226,PM2.5,0.35555555555555557
226,SO2,0.3111111111111111
227,CO,0.2666666666666667
227,NO,0.2666666666666667
227,NO2,0.2666666666666667
227,NOX,0.3111111111111111
227,PM10,0.4222222222222222
227,PM2.5,0.35555555555555557
227,SO2,0.3111111111111111
228,CO,0.2666666666666667
228,NO,0.2666666666666667
228,NO2,0.2666666666666667
228,NOX,0.3111111111111111
228,PM10,0.4222222222222222
228,PM2.5,0.35555555555555557
228,SO2,0.3111111111111111
229,CO,0.2666666666666667
229,NO,0.2666666666666667
229,NO2,0.2666666666666667
229,NOX,0.3111111111111111
229,PM10,0.4222222222222222
229,PM2.5,0.35555555555555557
229,SO2,0.3111111111111111
230,CO,0.2666666666666667
230,NO,0.2666666666666667
230,NO2,0.2666666666666667
230,NOX,0.3111111111111111
230,PM10,0.4222222222222222
230,PM2.5,0.35555555555555557
230,SO2,0.3111111111111111
231,CO,0.2666666666666667
231,NO,0.2666666666666667
231,NO2,0.2666666666666667
231,NOX,0.3111111111111111
231,PM10,0.4222222222222222
231,PM2.5,0.35555555555555557
231,SO2,0.3111111111111111
232,CO,0.2666666666666667
232,NO,0.2666666666666667
232,NO2,0.2666666666666667
232,NOX,0.3111111111111111
232,PM10,0.4222222222222222
232,PM2.5,0.35555555555555557
232,SO2,0.3111111111111111
233,CO,0.2666666666666667
233,NO,0.2666666666666667
233,NO2,0.2666666666666667
233,NOX,0.3111111111111111
233,PM10,0.4222222222222222
233,PM2.5,0.35555555555555557
233,SO2,0.3111111111111111
234,CO,0.2666666666666667
234,NO,0.2666666666666667
234,NO2,0.2666666666666667
234,NOX,0.3111111111111111
234,PM10,0.4222222222222222
234,PM2.5,0.35555555555555557
234,SO2,0.3111111111111111
235,CO,0.2666666666666667
235,NO,0.2666666666666667
235,NO2,0.2666666666666667
235,NOX,0.3111111111111111
235,PM10,0.4222222222222222
235,PM2.5,0.35555555555555557
235,SO2,0.3111111111111111
236,CO,0.2666666666666667
236,NO,0.2666666666666667
236,NO2,0.2666666666666667
236,NOX,0.3111111111111111
236,PM10,0.4222222222222222
236,PM2.5,0.35555555555555557
236,SO2,0.3111111111111111
237,CO,0.2666666666666667
237,NO,0.2666666666666667
237,NO2,0.2666666666666667
237,NOX,0.3111111111111111
237,PM10,0.4222222222222222
237,PM2.5,0.35555555555555557
237,SO2,0.3111111111111111
239,CO,0.2666666666666667
239,NO,0.2666666666666667
239,NO2,0.2666666666666667
239,NOX,0.3111111111111111
239,PM10,0.4222222222222222
239,PM2.5,0.35555555555555557
239,SO2,0.3111111111111111
240,CO,0.2666666666666667
240,NO,0.2666666666666667
240,NO2,0.2666666666666667
240,NOX,0.3111111111111111
240,PM10,0.4222222222222222
240,PM2.5,0.35555555555555557
240,SO2,0.3111111111111111
241,CO,0.2666666666666667
241,NO,0.2666666666666667
241,NO2,0.2666666666666667
241,NOX,0.3111111111111111
241,PM10,0.4222222222222222
241,PM2.5,0.35555555555555557
241,SO2,0.3111111111111111
242,CO,0.2666666666666667
242,NO,0.2666666666666667
242,NO2,0.2666666666666667
242,NOX,0.3111111111111111
242,PM10,0.4222222222222222
242,PM2.5,0.35555555555555557
242,SO2,0.3111111111111111
243,CO,0.2666666666666667
243,NO,0.2666666666666667
243,NO2,0.2666666666666667
243,NOX,0.3111111111111111
243,PM10,0.4222222222222222
243,PM2.5,0.35555555555555557
243,SO2,0.3111111111111111
244,CO,0.2666666666666667
244,NO,0.2666666666666667
244,NO2,0.2666666666666667
244,NOX,0.3111111111111111
244,PM10,0.4222222222222222
244,PM2.5,0.35555555555555557
244,SO2,0.3111111111111111
245,CO,0.2666666666666667
245,NO,0.2666666666666667
245,NO2,0.2666666666666667
245,NOX,0.3111111111111111
245,PM10,0.4222222222222222
245,PM2.5,0.35555555555555557
245,SO2,0.3111111111111111
246,CO,0.2666666666666667
246,NO,0.2666666666666667
246,NO2,0.2666666666666667
246,NOX,0.3111111111111111
246,PM10,0.4222222222222222
246,PM2.5,0.35555555555555557
246,SO2,0.3111111111111111
247,CO,0.2666666666666667
247,NO,0.2666666666666667
247,NO2,0.2666666666666667
247,NOX,0.3111111111111111
247,PM10,0.4222222222222222
247,PM2.5,0.35555555555555557
247,SO2,0.3111111111111111
248,CO,0.2666666666666667
248,NO,0.2666666666666667
248,NO2,0.2666666666666667
248,NOX,0.3111111111111111
248,PM10,0.4222222222222222
248,PM2.5,0.35555555555555557
248,SO2,0.3111111111111111
249,CO,0.2666666666666667
249,NO,0.2666666666666667
249,NO2,0.2666666666666667
249,NOX,0.3111111111111111
249,PM10,0.4222222222222222
249,PM2.5,0.35555555555555557
249,SO2,0.3111111111111111
250,CO,0.2666666666666667
250,NO,0.2666666666666667
250,NO2,0.2666666666666667
250,NOX,0.3111111111111111
250,PM10,0.4222222222222222
250,PM2.5,0.35555555555555557
250,SO2,0.3111111111111111
251,CO,0.2666666666666667
251,NO,0.2666666666666667
251,NO2,0.2666666666666667
251,NOX,0.3111111111111111
251,PM10,0.4222222222222222
251,PM2.5,0.35555555555555557
251,SO2,0.3111111111111111
252,CO,0.2666666666666667
252,NO,0.2666666666666667
252,NO2,0.2666666666666667
252,NOX,0.3111111111111111
252,PM10,0.4222222222222222
252,PM2.5,0.35555555555555557
252,SO2,0.3111111111111111
253,CO,0.2666666666666667
253,NO,0.2666666666666667
253,NO2,0.2666666666666667
253,NOX,0.3111111111111111
253,PM10,0.4222222222222222
253,PM2.5,0.35555555555555557
253,SO2,0.3111111111111111
254,CO,0.2666666666666667
254,NO,0.2666666666666667
254,NO2,0.2666666666666667
254,NOX,0.3111111111111111
254,PM10,0.4222222222222222
254,PM2.5,0.35555555555555557
254,SO2,0.3111111111111111
255,CO,0.2666666666666667
255,NO,0.2666666666666667
255,NO2,0.2666666666666667
255,NOX,0.3111111111111111
255,PM10,0.4222222222222222
255,PM2.5,0.35555555555555557
255,SO2,0.3111111111111111
256,CO,0.2666666666666667
256,NO,0.2666666666666667
256,NO2,0.2666666666666667
256,NOX,0.3111111111111111
256,PM10,0.4222222222222222
256,PM2.5,0.35555555555555557
256,SO2,0.3111111111111111
257,CO,0.2666666666666667
257,NO,0.2666666666666667
257,NO2,0.2666666666666667
257,NOX,0.3111111111111111
257,PM10,0.4222222222222222
257,PM2.5,0.35555555555555557
257,SO2,0.3111111111111111
258,CO,0.2666666666666667
258,NO,0.2666666666666667
258,NO2,0.2666666666666667
258,NOX,0.3111111111111111
258,PM10,0.4222222222222222
258,PM2.5,0.35555555555555557
258,SO2,0.3111111111111111
259,CO,0.2666666666666667
259,NO,0.2666666666666667
259,NO2,0.2666666666666667
259,NOX,0.3111111111111111
259,PM10,0.4222222222222222
259,PM2.5,0.35555555555555557
259,SO2,0.3111111111111111
260,CO,0.2666666666666667
260,NO,0.2666666666666667
260,NO2,0.2666666666666667
260,NOX,0.3111111111111111
260,PM10,0.4222222222222222
260,PM2.5,0.35555555555555557
260,SO2,0.3111111111111111
261,CO,0.2666666666666667
261,NO,0.2666666666666667
261,NO2,0.2666666666666667
261,NOX,0.3111111111111111
261,PM10,0.4222222222222222
261,PM2.5,0.35555555555555557
261,SO2,0.3111111111111111
262,CO,0.2666666666666667
262,NO,0.2666666666666667
262,NO2,0.2666666666666667
262,NOX,0.3111111111111111
262,PM10,0.4222222222222222
262,PM2.5,0.35555555555555557
262,SO2,0.3111111111111111
263,CO,0.2666666666666667
263,NO,0.2666666666666667
263,NO2,0.2666666666666667
263,NOX,0.3111111111111111
263,PM10,0.4222222222222222
263,PM2.5,0.35555555555555557
263,SO2,0.3111111111111111
264,CO,0.2666666666666667
264,NO,0.2666666666666667
264,NO2,0.2666666666666667
264,NOX,0.3111111111111111
264,PM10,0.4222222222222222
264,PM2.5,0.35555555555555557
264,SO2,0.3111111111111111
265,CO,0.2666666666666667
265,NO,0.2666666666666667
265,NO2,0.2666666666666667
265,NOX,0.3111111111111111
265,PM10,0.4222222222222222
265,PM2.5,0.35555555555555557
265,SO2,0.3111111111111111
266,CO,0.2666666666666667
266,NO,0.2666666666666667
266,NO2,0.2666666666666667
266,NOX,0.3111111111111111
266,PM10,0.4222222222222222
266,PM2.5,0.35555555555555557
266,SO2,0.3111111111111111
267,CO,0.2666666666666667
267,NO,0.2666666666666667
267,NO2,0.2666666666666667
267,NOX,0.3111111111111111
267,PM10,0.4222222222222222
267,PM2.5,0.35555555555555557
267,SO2,0.3111111111111111
268,CO,0.2666666666666667
268,NO,0.2666666666666667
268,NO2,0.2666666666666667
268,NOX,0.3111111111111111
268,PM10,0.4222222222222222
268,PM2.5,0.35555555555555557
268,SO2,0.3111111111111111
269,CO,0.2666666666666667
269,NO,0.2666666666666667
269,NO2,0.2666666666666667
269,NOX,0.3111111111111111
269,PM10,0.4222222222222222
269,PM2.5,0.35555555555555557
269,SO2,0.3111111111111111
270,CO,0.2666666666666667
270,NO,0.2666666666666667
270,NO2,0.2666666666666667
270,NOX,0.3111111111111111
270,PM10,0.4222222222222222
270,PM2.5,0.35555555555555557
270,SO2,0.3111111111111111
271,CO,0.2666666666666667
271,NO,0.2666666666666667
271,NO2,0.2666666666666667
271,NOX,0.3111111111111111
271,PM10,0.4222222222222222
271,PM2.5,0.35555555555555557
271,SO2,0.3111111111111111
272,CO,0.2666666666666667
272,NO,0.2666666666666667
272,NO2,0.2666666666666667
272,NOX,0.3111111111111111
272,PM10,0.4222222222222222
272,PM2.5,0.35555555555555557
272,SO2,0.3111111111111111
273,CO,0.2666666666666667
273,NO,0.2666666666666667
273,NO2,0.2666666666666667
273,NOX,0.3111111111111111
273,PM10,0.4222222222222222
273,PM2.5,0.35555555555555557
273,SO2,0.3111111111111111
274,CO,0.2666666666666667
274,NO,0.2666666666666667
274,NO2,0.2666666666666667
274,NOX,0.3111111111111111
274,PM10,0.4222222222222222
274,PM2.5,0.35555555555555557
274,SO2,0.3111111111111111
275,CO,0.2666666666666667
275,NO,0.2666666666666667
275,NO2,0.2666666666666667
275,NOX,0.3111111111111111
275,PM10,0.4222222222222222
275,PM2.5,0.35555555555555557
275,SO2,0.3111111111111111
276,CO,0.2666666666666667
276,NO,0.2666666666666667
276,NO2,0.2666666666666667
276,NOX,0.3111111111111111
276,PM10,0.4222222222222222
276,PM2.5,0.35555555555555557
276,SO2,0.3111111111111111
277,CO,0.2666666666666667
277,NO,0.2666666666666667
277,NO2,0.2666666666666667
277,NOX,0.3111111111111111
277,PM10,0.4222222222222222
277,PM2.5,0.35555555555555557
277,SO2,0.3111111111111111
278,CO,0.2666666666666667
278,NO,0.2666666666666667
278,NO2,0.2666666666666667
278,NOX,0.3111111111111111
278,PM10,0.4222222222222222
278,PM2.5,0.35555555555555557
278,SO2,0.3111111111111111
279,CO,0.2666666666666667
279,NO,0.2666666666666667
279,NO2,0.2666666666666667
279,NOX,0.3111111111111111
279,PM10,0.4222222222222222
279,PM2.5,0.35555555555555557
279,SO2,0.3111111111111111
280,CO,0.2666666666666667
280,NO,0.2666666666666667
280,NO2,0.2666666666666667
280,NOX,0.3111111111111111
280,PM10,0.4222222222222222
280,PM2.5,0.35555555555555557
280,SO2,0.3111111111111111
281,CO,0.2666666666666667
281,NO,0.2666666666666667
281,NO2,0.2666666666666667
281,NOX,0.3111111111111111
281,PM10,0.4222222222222222
281,PM2.5,0.35555555555555557
281,SO2,0.3111111111111111
282,CO,0.2666666666666667
282,NO,0.2666666666666667
282,NO2,0.2666666666666667
282,NOX,0.3111111111111111
282,PM10,0.4222222222222222
282,PM2.5,0.35555555555555557
282,SO2,0.3111111111111111
283,CO,0.2666666666666667
283,NO,0.2666666666666667
283,NO2,0.2666666666666667
283,NOX,0.3111111111111111
283,PM10,0.4222222222222222
283,PM2.5,0.35555555555555557
283,SO2,0.3111111111111111
284,CO,0.2666666666666667
284,NO,0.2666666666666667
284,NO2,0.2666666666666667
284,NOX,0.3111111111111111
284,PM10,0.4222222222222222
284,PM2.5,0.35555555555555557
284,SO2,0.3111111111111111
285,CO,0.2666666666666667
285,NO,0.2666666666666667
285,NO2,0.2666666666666667
285,NOX,0.3111111111111111
285,PM10,0.4222222222222222
285,PM2.5,0.35555555555555557
285,SO2,0.3111111111111111
286,CO,0.2666666666666667
286,NO,0.2666666666666667
286,NO2,0.2666666666666667
286,NOX,0.3111111111111111
286,PM10,0.4222222222222222
286,PM2.5,0.35555555555555557
286,SO2,0.3111111111111111
287,CO,0.2666666666666667
287,NO,0.2666666666666667
287,NO2,0.2666666666666667
287,NOX,0.3111111111111111
287,PM10,0.4222222222222222
287,PM2.5,0.35555555555555557
287,SO2,0.3111111111111111
